8, 0, 2
9, 0, 2
10, 0, 2
11, 0, 2
12, 0, 2
13, 0, 2
14, 0, 2
15, 0, 2
8, 0, 3
9, 0, 3
10, 0, 3
11, 0, 3
12, 0, 3
13, 0, 3
14, 0, 3
15, 0, 3
8, 0, 4
9, 0, 4
10, 0, 4
11, 0, 4
12, 0, 4
13, 0, 4
14, 0, 4
15, 0, 4
8, 0, 5
9, 0, 5
10, 0, 5
11, 0, 5
12, 0, 5
13, 0, 5
14, 0, 5
15, 0, 5
8, 0, 6
9, 0, 6
10, 0, 6
11, 0, 6
12, 0, 6
13, 0, 6
14, 0, 6
15, 0, 6
8, 0, 7
9, 0, 7
10, 0, 7
11, 0, 7
12, 0, 7
13, 0, 7
14, 0, 7
15, 0, 7
9, 0, 8
10, 0, 8
13, 0, 8
14, 0, 8
8, 1, 2
9, 1, 2
10, 1, 2
11, 1, 2
12, 1, 2
13, 1, 2
14, 1, 2
15, 1, 2
8, 1, 3
15, 1, 3
8, 1, 4
15, 1, 4
8, 1, 5
15, 1, 5
8, 1, 6
15, 1, 6
8, 1, 7
15, 1, 7
9, 1, 8
10, 1, 8
11, 1, 8
12, 1, 8
13, 1, 8
14, 1, 8
9, 2, 2
10, 2, 2
11, 2, 2
12, 2, 2
13, 2, 2
14, 2, 2
8, 2, 3
15, 2, 3
8, 2, 4
15, 2, 4
8, 2, 5
15, 2, 5
8, 2, 6
15, 2, 6
8, 2, 7
9, 2, 7
10, 2, 7
11, 2, 7
12, 2, 7
13, 2, 7
14, 2, 7
15, 2, 7
10, 2, 8
13, 2, 8
9, 3, 2
10, 3, 2
11, 3, 2
12, 3, 2
13, 3, 2
14, 3, 2
8, 3, 3
15, 3, 3
8, 3, 4
15, 3, 4
8, 3, 5
15, 3, 5
9, 3, 6
10, 3, 6
11, 3, 6
12, 3, 6
13, 3, 6
14, 3, 6
9, 4, 2
10, 4, 2
11, 4, 2
12, 4, 2
13, 4, 2
14, 4, 2
9, 4, 3
14, 4, 3
8, 4, 4
15, 4, 4
9, 4, 5
11, 4, 5
12, 4, 5
14, 4, 5
10, 4, 6
13, 4, 6
9, 5, 2
10, 5, 2
11, 5, 2
12, 5, 2
13, 5, 2
14, 5, 2
9, 5, 3
14, 5, 3
8, 5, 4
15, 5, 4
9, 5, 5
11, 5, 5
12, 5, 5
14, 5, 5
10, 5, 6
13, 5, 6
9, 6, 2
10, 6, 2
11, 6, 2
12, 6, 2
13, 6, 2
14, 6, 2
9, 6, 3
14, 6, 3
9, 6, 4
14, 6, 4
9, 6, 5
14, 6, 5
10, 6, 6
11, 6, 6
12, 6, 6
13, 6, 6
10, 7, 1
11, 7, 1
12, 7, 1
13, 7, 1
9, 7, 2
14, 7, 2
8, 7, 3
15, 7, 3
8, 7, 4
15, 7, 4
8, 7, 5
15, 7, 5
9, 7, 6
14, 7, 6
10, 7, 7
11, 7, 7
12, 7, 7
13, 7, 7
10, 8, 1
11, 8, 1
12, 8, 1
13, 8, 1
9, 8, 2
14, 8, 2
8, 8, 3
15, 8, 3
8, 8, 4
15, 8, 4
8, 8, 5
15, 8, 5
8, 8, 6
15, 8, 6
9, 8, 7
10, 8, 7
11, 8, 7
12, 8, 7
13, 8, 7
14, 8, 7
10, 9, 1
11, 9, 1
12, 9, 1
13, 9, 1
8, 9, 2
9, 9, 2
14, 9, 2
15, 9, 2
8, 9, 3
15, 9, 3
8, 9, 4
15, 9, 4
8, 9, 5
15, 9, 5
8, 9, 6
15, 9, 6
9, 9, 7
10, 9, 7
11, 9, 7
12, 9, 7
13, 9, 7
14, 9, 7
10, 10, 1
11, 10, 1
12, 10, 1
13, 10, 1
8, 10, 2
9, 10, 2
14, 10, 2
15, 10, 2
8, 10, 3
15, 10, 3
8, 10, 4
15, 10, 4
8, 10, 5
15, 10, 5
8, 10, 6
15, 10, 6
9, 10, 7
10, 10, 7
11, 10, 7
12, 10, 7
13, 10, 7
14, 10, 7
10, 11, 1
11, 11, 1
12, 11, 1
13, 11, 1
9, 11, 2
14, 11, 2
4, 11, 3
6, 11, 3
7, 11, 3
8, 11, 3
15, 11, 3
16, 11, 3
17, 11, 3
19, 11, 3
2, 11, 4
3, 11, 4
4, 11, 4
6, 11, 4
7, 11, 4
16, 11, 4
17, 11, 4
19, 11, 4
20, 11, 4
21, 11, 4
2, 11, 5
3, 11, 5
8, 11, 5
15, 11, 5
20, 11, 5
21, 11, 5
9, 11, 6
14, 11, 6
9, 11, 7
10, 11, 7
11, 11, 7
12, 11, 7
13, 11, 7
14, 11, 7
10, 12, 1
11, 12, 1
12, 12, 1
13, 12, 1
0, 12, 2
1, 12, 2
2, 12, 2
3, 12, 2
4, 12, 2
6, 12, 2
7, 12, 2
8, 12, 2
9, 12, 2
14, 12, 2
15, 12, 2
16, 12, 2
17, 12, 2
19, 12, 2
20, 12, 2
21, 12, 2
22, 12, 2
23, 12, 2
0, 12, 3
1, 12, 3
2, 12, 3
3, 12, 3
5, 12, 3
18, 12, 3
20, 12, 3
21, 12, 3
22, 12, 3
23, 12, 3
1, 12, 4
5, 12, 4
6, 12, 4
17, 12, 4
18, 12, 4
22, 12, 4
1, 12, 5
2, 12, 5
3, 12, 5
4, 12, 5
7, 12, 5
8, 12, 5
15, 12, 5
16, 12, 5
19, 12, 5
20, 12, 5
21, 12, 5
22, 12, 5
9, 12, 6
14, 12, 6
9, 12, 7
10, 12, 7
11, 12, 7
12, 12, 7
13, 12, 7
14, 12, 7
0, 13, 2
1, 13, 2
2, 13, 2
3, 13, 2
4, 13, 2
6, 13, 2
7, 13, 2
8, 13, 2
9, 13, 2
10, 13, 2
11, 13, 2
12, 13, 2
13, 13, 2
14, 13, 2
15, 13, 2
16, 13, 2
17, 13, 2
19, 13, 2
20, 13, 2
21, 13, 2
22, 13, 2
23, 13, 2
0, 13, 3
5, 13, 3
6, 13, 3
7, 13, 3
8, 13, 3
15, 13, 3
16, 13, 3
17, 13, 3
18, 13, 3
23, 13, 3
0, 13, 4
5, 13, 4
6, 13, 4
7, 13, 4
8, 13, 4
15, 13, 4
16, 13, 4
17, 13, 4
18, 13, 4
23, 13, 4
0, 13, 5
1, 13, 5
2, 13, 5
3, 13, 5
4, 13, 5
7, 13, 5
8, 13, 5
9, 13, 5
14, 13, 5
15, 13, 5
16, 13, 5
19, 13, 5
20, 13, 5
21, 13, 5
22, 13, 5
23, 13, 5
10, 13, 6
13, 13, 6
11, 13, 7
12, 13, 7
10, 14, 1
11, 14, 1
12, 14, 1
13, 14, 1
2, 14, 2
10, 14, 2
13, 14, 2
21, 14, 2
1, 14, 3
2, 14, 3
3, 14, 3
4, 14, 3
9, 14, 3
14, 14, 3
19, 14, 3
20, 14, 3
21, 14, 3
22, 14, 3
0, 14, 4
1, 14, 4
2, 14, 4
3, 14, 4
4, 14, 4
9, 14, 4
14, 14, 4
19, 14, 4
20, 14, 4
21, 14, 4
22, 14, 4
23, 14, 4
9, 14, 5
14, 14, 5
9, 14, 6
14, 14, 6
10, 14, 7
11, 14, 7
12, 14, 7
13, 14, 7
10, 15, 1
11, 15, 1
12, 15, 1
13, 15, 1
9, 15, 2
14, 15, 2
8, 15, 3
15, 15, 3
8, 15, 4
15, 15, 4
9, 15, 5
14, 15, 5
9, 15, 6
14, 15, 6
9, 15, 7
14, 15, 7
10, 15, 8
11, 15, 8
12, 15, 8
13, 15, 8
10, 15, 9
11, 15, 9
12, 15, 9
13, 15, 9
10, 16, 1
11, 16, 1
12, 16, 1
13, 16, 1
8, 16, 2
9, 16, 2
14, 16, 2
15, 16, 2
7, 16, 3
16, 16, 3
8, 16, 4
15, 16, 4
8, 16, 5
15, 16, 5
9, 16, 6
14, 16, 6
9, 16, 7
14, 16, 7
10, 16, 8
13, 16, 8
10, 16, 9
11, 16, 9
12, 16, 9
13, 16, 9
10, 17, 0
11, 17, 0
12, 17, 0
13, 17, 0
9, 17, 1
14, 17, 1
8, 17, 2
15, 17, 2
7, 17, 3
16, 17, 3
8, 17, 4
15, 17, 4
8, 17, 5
15, 17, 5
9, 17, 6
14, 17, 6
10, 17, 7
13, 17, 7
11, 17, 8
12, 17, 8
11, 17, 9
12, 17, 9
9, 18, 0
10, 18, 0
11, 18, 0
12, 18, 0
13, 18, 0
14, 18, 0
8, 18, 1
15, 18, 1
8, 18, 2
15, 18, 2
7, 18, 3
16, 18, 3
8, 18, 4
15, 18, 4
8, 18, 5
15, 18, 5
8, 18, 6
15, 18, 6
8, 18, 7
9, 18, 7
10, 18, 7
11, 18, 7
12, 18, 7
13, 18, 7
14, 18, 7
15, 18, 7
9, 18, 8
14, 18, 8
9, 19, 0
10, 19, 0
11, 19, 0
12, 19, 0
13, 19, 0
14, 19, 0
9, 19, 1
14, 19, 1
8, 19, 2
15, 19, 2
8, 19, 3
15, 19, 3
8, 19, 4
15, 19, 4
8, 19, 5
15, 19, 5
8, 19, 6
15, 19, 6
9, 19, 7
14, 19, 7
9, 19, 8
10, 19, 8
11, 19, 8
12, 19, 8
13, 19, 8
14, 19, 8
9, 19, 9
10, 19, 9
11, 19, 9
12, 19, 9
13, 19, 9
14, 19, 9
10, 20, 1
11, 20, 1
12, 20, 1
13, 20, 1
8, 20, 2
9, 20, 2
14, 20, 2
15, 20, 2
8, 20, 3
15, 20, 3
8, 20, 4
15, 20, 4
8, 20, 5
15, 20, 5
8, 20, 6
15, 20, 6
9, 20, 7
14, 20, 7
10, 20, 8
11, 20, 8
12, 20, 8
13, 20, 8
10, 21, 2
11, 21, 2
12, 21, 2
13, 21, 2
9, 21, 3
10, 21, 3
11, 21, 3
12, 21, 3
13, 21, 3
14, 21, 3
8, 21, 4
9, 21, 4
14, 21, 4
15, 21, 4
8, 21, 5
15, 21, 5
9, 21, 6
14, 21, 6
9, 21, 7
10, 21, 7
13, 21, 7
14, 21, 7
11, 21, 8
12, 21, 8
10, 22, 4
11, 22, 4
12, 22, 4
13, 22, 4
9, 22, 5
10, 22, 5
11, 22, 5
12, 22, 5
13, 22, 5
14, 22, 5
9, 22, 6
10, 22, 6
11, 22, 6
12, 22, 6
13, 22, 6
14, 22, 6
10, 22, 7
11, 22, 7
12, 22, 7
13, 22, 7
