11, 0, 1
12, 0, 1
13, 0, 1
14, 0, 1
15, 0, 1
16, 0, 1
55, 0, 1
56, 0, 1
57, 0, 1
58, 0, 1
59, 0, 1
60, 0, 1
11, 0, 2
12, 0, 2
13, 0, 2
14, 0, 2
15, 0, 2
16, 0, 2
55, 0, 2
56, 0, 2
57, 0, 2
58, 0, 2
59, 0, 2
60, 0, 2
11, 0, 3
12, 0, 3
13, 0, 3
14, 0, 3
15, 0, 3
16, 0, 3
55, 0, 3
56, 0, 3
57, 0, 3
58, 0, 3
59, 0, 3
60, 0, 3
11, 0, 4
12, 0, 4
13, 0, 4
14, 0, 4
15, 0, 4
16, 0, 4
55, 0, 4
56, 0, 4
57, 0, 4
58, 0, 4
59, 0, 4
60, 0, 4
11, 0, 27
12, 0, 27
13, 0, 27
14, 0, 27
15, 0, 27
16, 0, 27
55, 0, 27
56, 0, 27
57, 0, 27
58, 0, 27
59, 0, 27
60, 0, 27
11, 0, 28
12, 0, 28
13, 0, 28
14, 0, 28
15, 0, 28
16, 0, 28
55, 0, 28
56, 0, 28
57, 0, 28
58, 0, 28
59, 0, 28
60, 0, 28
11, 0, 29
12, 0, 29
13, 0, 29
14, 0, 29
15, 0, 29
16, 0, 29
55, 0, 29
56, 0, 29
57, 0, 29
58, 0, 29
59, 0, 29
60, 0, 29
11, 0, 30
12, 0, 30
13, 0, 30
14, 0, 30
15, 0, 30
16, 0, 30
55, 0, 30
56, 0, 30
57, 0, 30
58, 0, 30
59, 0, 30
60, 0, 30
9, 1, 1
10, 1, 1
11, 1, 1
12, 1, 1
13, 1, 1
14, 1, 1
15, 1, 1
16, 1, 1
17, 1, 1
18, 1, 1
53, 1, 1
54, 1, 1
55, 1, 1
56, 1, 1
57, 1, 1
58, 1, 1
59, 1, 1
60, 1, 1
61, 1, 1
9, 1, 2
10, 1, 2
17, 1, 2
18, 1, 2
53, 1, 2
54, 1, 2
61, 1, 2
9, 1, 3
10, 1, 3
17, 1, 3
18, 1, 3
53, 1, 3
54, 1, 3
61, 1, 3
9, 1, 4
10, 1, 4
11, 1, 4
12, 1, 4
13, 1, 4
14, 1, 4
15, 1, 4
16, 1, 4
17, 1, 4
18, 1, 4
53, 1, 4
54, 1, 4
55, 1, 4
56, 1, 4
57, 1, 4
58, 1, 4
59, 1, 4
60, 1, 4
61, 1, 4
9, 1, 27
10, 1, 27
11, 1, 27
12, 1, 27
13, 1, 27
14, 1, 27
15, 1, 27
16, 1, 27
17, 1, 27
18, 1, 27
53, 1, 27
54, 1, 27
55, 1, 27
56, 1, 27
57, 1, 27
58, 1, 27
59, 1, 27
60, 1, 27
61, 1, 27
9, 1, 28
10, 1, 28
17, 1, 28
18, 1, 28
53, 1, 28
54, 1, 28
61, 1, 28
9, 1, 29
10, 1, 29
17, 1, 29
18, 1, 29
53, 1, 29
54, 1, 29
61, 1, 29
9, 1, 30
10, 1, 30
11, 1, 30
12, 1, 30
13, 1, 30
14, 1, 30
15, 1, 30
16, 1, 30
17, 1, 30
18, 1, 30
53, 1, 30
54, 1, 30
55, 1, 30
56, 1, 30
57, 1, 30
58, 1, 30
59, 1, 30
60, 1, 30
61, 1, 30
8, 2, 1
9, 2, 1
10, 2, 1
11, 2, 1
12, 2, 1
13, 2, 1
14, 2, 1
15, 2, 1
16, 2, 1
17, 2, 1
18, 2, 1
52, 2, 1
53, 2, 1
54, 2, 1
55, 2, 1
56, 2, 1
57, 2, 1
58, 2, 1
59, 2, 1
60, 2, 1
61, 2, 1
62, 2, 1
8, 2, 2
18, 2, 2
52, 2, 2
62, 2, 2
8, 2, 3
18, 2, 3
52, 2, 3
62, 2, 3
8, 2, 4
9, 2, 4
10, 2, 4
11, 2, 4
12, 2, 4
13, 2, 4
14, 2, 4
15, 2, 4
16, 2, 4
17, 2, 4
18, 2, 4
52, 2, 4
53, 2, 4
54, 2, 4
55, 2, 4
56, 2, 4
57, 2, 4
58, 2, 4
59, 2, 4
60, 2, 4
61, 2, 4
62, 2, 4
8, 2, 27
9, 2, 27
10, 2, 27
11, 2, 27
12, 2, 27
13, 2, 27
14, 2, 27
15, 2, 27
16, 2, 27
17, 2, 27
18, 2, 27
52, 2, 27
53, 2, 27
54, 2, 27
55, 2, 27
56, 2, 27
57, 2, 27
58, 2, 27
59, 2, 27
60, 2, 27
61, 2, 27
62, 2, 27
8, 2, 28
18, 2, 28
52, 2, 28
62, 2, 28
8, 2, 29
18, 2, 29
52, 2, 29
62, 2, 29
8, 2, 30
9, 2, 30
10, 2, 30
11, 2, 30
12, 2, 30
13, 2, 30
14, 2, 30
15, 2, 30
16, 2, 30
17, 2, 30
18, 2, 30
52, 2, 30
53, 2, 30
54, 2, 30
55, 2, 30
56, 2, 30
57, 2, 30
58, 2, 30
59, 2, 30
60, 2, 30
61, 2, 30
62, 2, 30
50, 3, 0
51, 3, 0
8, 3, 1
9, 3, 1
10, 3, 1
11, 3, 1
12, 3, 1
13, 3, 1
14, 3, 1
15, 3, 1
16, 3, 1
17, 3, 1
18, 3, 1
19, 3, 1
20, 3, 1
21, 3, 1
22, 3, 1
23, 3, 1
24, 3, 1
25, 3, 1
26, 3, 1
27, 3, 1
28, 3, 1
29, 3, 1
30, 3, 1
31, 3, 1
32, 3, 1
33, 3, 1
34, 3, 1
35, 3, 1
36, 3, 1
37, 3, 1
38, 3, 1
39, 3, 1
40, 3, 1
41, 3, 1
42, 3, 1
